"","Rat_EntrezGene.ID","Mouse_EntrezGene.ID","MouseVsRat_EntrezGene.ID"
"14991","295714","228151","228151_295714"
"14992","691938","629059","629059_691938"
"14993","103690021","241128","241128_103690021"
"14994","294565","71721","71721_294565"
"14995","311797","68222","68222_311797"
"14996","498864","225497","225497_498864"
"14997","100362169","105511","105511_100362169"
"14998","499821","241520","241520_499821"
"14999","301634","67698","67698_301634"
"15000","501125","381337","381337_501125"
"15001","362336","208164","208164_362336"
"15002","299265","100504156","100504156_299265"
"15003","499205","58238","58238_499205"
"15004","500931","545136","545136_500931"
"15005","287741","66784","66784_287741"
"15006","689048","76415","76415_689048"
"15007","500445","277773","277773_500445"
"15008","296411","76426","76426_296411"
"15009","288667","68948","68948_288667"
"15010","290372","219170","219170_290372"
"15011","498735","71864","71864_498735"
"15012","498145","67238","67238_498145"
"15013","298398","242408","242408_298398"
"15014","300074","75729","75729_300074"
"15015","296118","75823","75823_296118"
"15016","500554","68233","68233_500554"
"15017","100188933","66337","66337_100188933"
"15018","103690541","105243944","105243944_103690541"
"15019","499278","68223","68223_499278"
"15020","499277","69318","69318_499277"
"15021","684972","69134","69134_684972"
"15022","304050","52793","52793_304050"
"15023","305461","74504","74504_305461"
"15024","362618","230789","230789_362618"
"15025","315789","76886","76886_315789"
"15026","500873","239463","239463_500873"
"15027","500294","70979","70979_500294"
"15028","310341","329628","329628_310341"
"15029","287836","217335","217335_287836"
"15030","296145","70370","70370_296145"
"15031","313782","30843","30843_313782"
"15032","292757","50760","50760_292757"
"15033","304374","71176","71176_304374"
"15034","499114","233040","233040_499114"
"15035","314157","70611","70611_314157"
"15036","303287","628100","628100_303287"
"15037","360615","72973","72973_360615"
"15038","364205","319701","319701_364205"
"15039","171075","14128","14128_171075"
"15040","295279","14129","14129_295279"
"15041","289211","14130","14130_289211"
"15042","307482","319262","319262_307482"
"15043","548326","69169","69169_548326"
"15044","114091","14134","14134_114091"
"15045","305103","677296","677296_305103"
"15046","307848","234730","234730_307848"
"15047","679806","100534273","100534273_679806"
"15048","366598","114712","114712_366598"
"15049","294075","107221","107221_294075"
"15050","309653","26382","26382_309653"
"15051","361223","30938","30938_361223"
"15052","292584","23877","23877_292584"
"15053","316413","108812","108812_316413"
"15054","310586","229574","229574_310586"
"15055","103691134","14256","14256_103691134"
"15056","360488","224613","224613_360488"
"15057","108352059","76917","76917_108352059"
"15058","293918","207854","207854_293918"
"15059","499953","332713","332713_499953"
"15060","303376","78919","78919_303376"
"15061","100362205","320116","320116_100362205"
"15062","171356","14234","14234_171356"
"15063","252886","14237","14237_252886"
"15064","311547","14239","14239_311547"
"15065","499836","75641","75641_499836"
"15066","685524","433752","433752_685524"
"15067","366376","230235","230235_366376"
"15068","500659","623046","623046_500659"
"15069","296947","56223","56223_296947"
"15070","308779","244091","244091_308779"
"15071","680315","241516","241516_680315"
"15072","81919","14343","14343_81919"
"15073","58924","14344","14344_58924"
"15074","308586","56546","56546_308586"
"15075","60670","14345","14345_60670"
"15076","58971","56188","56188_58971"
"15077","116831","17178","17178_116831"
"15078","64190","108017","108017_64190"
"15079","500514","242594","242594_500514"
"15080","360726","69823","69823_360726"
"15081","65191","14404","14404_65191"
"15082","79211","14407","14407_79211"
"15083","170501","171212","171212_170501"
"15084","100360475","78754","78754_100360475"
"15085","83627","241391","241391_83627"
"15086","64568","232836","232836_64568"
"15087","686075","238875","238875_686075"
"15088","500060","245884","245884_500060"
"15089","500061","330277","330277_500061"
"15090","366671","70897","70897_366671"
"15091","497888","432552","432552_497888"
"15092","498311","619288","619288_498311"
"15093","361564","75538","75538_361564"
"15094","308344","243822","243822_308344"
"15095","287570","237891","237891_287570"
"15096","25320","14459","14459_25320"
"15097","309798","70297","70297_309798"
"15098","29394","14531","14531_29394"
"15099","64043","14537","14537_64043"
"15100","685692","14525","14525_685692"
"15101","29455","23886","23886_29455"
"15102","298884","209334","209334_298884"
"15103","100910047","100039953","100039953_100910047"
"15104","293455","74105","74105_293455"
"15105","292765","243897","243897_292765"
"15106","494520","70772","70772_494520"
"15107","156275","207182","207182_156275"
"15108","246766","14594","14594_246766"
"15109","362042","433653","433653_362042"
"15110","288529","118446","118446_288529"
"15111","363677","353155","353155_363677"
"15112","266707","225152","225152_266707"
"15113","297418","66283","66283_297418"
"15114","297419","66284","66284_297419"
"15115","685128","68888","68888_685128"
"15116","298732","230587","230587_298732"
"15117","60432","93896","93896_60432"
"15118","296577","71103","71103_296577"
"15119","25258","14663","14663_25258"
"15120","286924","242851","242851_286924"
"15121","114118","14706","14706_114118"
"15122","100233176","100233175","100233175_100233176"
"15123","691992","14723","14723_691992"
"15124","25259","14729","14729_25259"
"15125","684555","243816","243816_684555"
"15126","314325","70373","70373_314325"
"15127","294734","73274","73274_294734"
"15128","300027","68453","68453_300027"
"15129","291132","14756","14756_291132"
"15130","316136","78308","78308_316136"
"15131","302813","236781","236781_302813"
"15132","314213","238252","238252_314213"
"15133","192251","229357","229357_192251"
"15134","288181","71223","71223_288181"
"15135","499486","238725","238725_499486"
"15136","688884","269053","269053_688884"
"15137","619550","100129","100129_619550"
"15138","290595","70045","70045_290595"
"15139","362436","14788","14788_362436"
"15140","296866","76206","76206_296866"
"15141","689917","338346","338346_689917"
"15142","292310","436440","436440_292310"
"15143","299007","14762","14762_299007"
"15144","117097","14765","14765_117097"
"15145","83683","140741","140741_83683"
"15146","314386","238377","238377_314386"
"15147","100362441","319200","319200_100362441"
"15148","310443","84111","84111_310443"
"15149","171407","67298","67298_171407"
"15150","312790","232431","232431_312790"
"15151","500349","93746","93746_500349"
"15152","406163","106512","106512_406163"
"15153","298521","14807","14807_298521"
"15154","25238","110355","110355_25238"
"15155","81672","108073","108073_81672"
"15156","681048","332309","332309_681048"
"15157","363831","195333","195333_363831"
"15158","315084","69146","69146_315084"
"15159","312793","14840","14840_312793"
"15160","353256","14886","14886_353256"
"15161","171063","233863","233863_171063"
"15162","25656","14915","14915_25656"
"15163","64055","14916","14916_64055"
"15164","60671","268756","268756_60671"
"15165","311508","74533","74533_311508"
"15166","29252","16904","16904_29252"
"15167","500928","70069","70069_500928"
"15168","690026","54388","54388_690026"
"15169","24828","319163","319163_24828"
"15170","367734","67334","67334_367734"
"15171","684444","69382","69382_684444"
"15172","302995","68977","68977_302995"
"15173","59112","15110","15110_59112"
"15174","689968","407814","407814_689968"
"15175","287222","171284","171284_287222"
"15176","100359777","210535","210535_100359777"
"15177","363578","171285","171285_363578"
"15178","287097","353502","353502_287097"
"15179","84390","15165","15165_84390"
"15180","25593","230777","230777_25593"
"15181","84577","15182","15182_84577"
"15182","114499","15191","15191_114499"
"15183","497970","629303","629303_497970"
"15184","362454","15199","15199_362454"
"15185","304503","269700","269700_304503"
"15186","117240","15203","15203_117240"
"15187","58947","54426","54426_58947"
"15188","120093074","654498","654498_120093074"
"15189","287738","75689","75689_287738"
"15190","102555170","380975","380975_102555170"
"15191","100361568","69573","69573_100361568"
"15192","308449","233020","233020_308449"
"15193","316602","381280","381280_316602"
"15194","25060","212032","212032_25060"
"15195","294274","14998","14998_294274"
"15196","24450","15360","15360_24450"
"15197","362361","53379","53379_362361"
"15198","313842","72692","72692_313842"
"15199","685732","15403","15403_685732"
"15200","500126","15404","15404_500126"
"15201","100912936","15437","15437_100912936"
"15202","58962","54486","54486_58962"
"15203","309446","20170","20170_309446"
"15204","60563","15460","15460_60563"
"15205","292905","15464","15464_292905"
"15206","100359865","100039781","100039781_100359865"
"15207","170704","225192","225192_170704"
"15208","117271","12123","12123_117271"
"15209","310587","68723","68723_310587"
"15210","294449","319415","319415_294449"
"15211","100192205","66255","66255_100192205"
"15212","289456","114664","114664_289456"
"15213","305150","243168","243168_305150"
"15214","286964","27400","27400_286964"
"15215","316409","71066","71066_316409"
"15216","24476","15874","15874_24476"
"15217","24477","15891","15891_24477"
"15218","298702","78369","78369_298702"
"15219","64545","54167","54167_64545"
"15220","499415","50723","50723_499415"
"15221","498695","75731","75731_498695"
"15222","293632","320802","320802_293632"
"15223","288264","15975","15975_288264"
"15224","299209","76411","76411_299209"
"15225","360622","16010","16010_360622"
"15226","366366","75426","75426_366366"
"15227","299351","380792","380792_299351"
"15228","100363266","109169","109169_100363266"
"15229","502306","70080","70080_502306"
"15230","680018","434438","434438_680018"
"15231","303511","22780","22780_303511"
"15232","116472","56069","56069_116472"
"15233","306247","50905","50905_306247"
"15234","29197","16173","16173_29197"
"15235","84388","16068","16068_84388"
"15236","301365","16182","16182_301365"
"15237","373540","16174","16174_373540"
"15238","24493","16175","16175_24493"
"15239","117022","16178","16178_117022"
"15240","25466","16180","16180_25466"
"15241","116562","16183","16183_116562"
"15242","155140","83430","83430_155140"
"15243","170819","93672","93672_170819"
"15244","501996","140806","140806_501996"
"15245","365368","246779","246779_365368"
"15246","288905","50931","50931_288905"
"15247","25704","16184","16184_25704"
"15248","24495","16187","16187_24495"
"15249","690028","76399","76399_690028"
"15250","688622","218624","218624_688622"
"15251","361749","77125","77125_361749"
"15252","499744","215257","215257_499744"
"15253","246144","16188","16188_246144"
"15254","24497","16191","16191_24497"
"15255","114103","16192","16192_114103"
"15256","25647","16196","16196_25647"
"15257","116558","16198","16198_116558"
"15258","24500","16199","16199_24500"
"15259","100192314","66300","66300_100192314"
"15260","360555","103844","103844_360555"
"15261","64549","16325","16325_64549"
"15262","83711","16326","16326_83711"
"15263","293166","233752","233752_293166"
"15264","50546","27356","27356_50546"
"15265","314131","56856","56856_314131"
"15266","60663","23920","23920_60663"
"15267","100361460","574403","574403_100361460"
"15268","688862","271424","271424_688862"
"15269","503227","74267","74267_503227"
"15270","102550160","67320","67320_102550160"
"15271","503228","75470","75470_503228"
"15272","503229","100041096","100041096_503229"
"15273","367515","71831","71831_367515"
