"","Rat_EntrezGene.ID","Mouse_EntrezGene.ID","MouseVsRat_EntrezGene.ID"
"14176","94201","12567","12567_94201"
"14177","304809","75605","75605_304809"
"14178","365299","12173","12173_365299"
"14179","298189","242509","242509_298189"
"14180","684536","14466","14466_684536"
"14181","100034253","237107","237107_100034253"
"14182","309098","74237","74237_309098"
"14183","362203","51885","51885_362203"
"14184","297867","93760","93760_297867"
"14185","282546","239985","239985_282546"
"14186","314616","13496","13496_314616"
"14187","298518","12986","12986_298518"
"14188","317423","207375","207375_317423"
"14189","25331","11720","11720_25331"
"14190","171347","232087","232087_171347"
"14191","500546","194268","194268_500546"
"14192","308663","233276","233276_308663"
"14193","366980","77044","77044_366980"
"14194","291019","218236","218236_291019"
"14195","681740","16468","16468_681740"
"14196","100312983","20592","20592_100312983"
"14197","317432","20591","20591_317432"
"14198","683630","108645","108645_683630"
"14199","361975","80877","80877_361975"
"14200","689093","22269","22269_689093"
"14201","306599","259279","259279_306599"
"14202","367092","56380","56380_367092"
"14203","314205","238247","238247_314205"
"14204","316327","214855","214855_316327"
"14205","308218","67544","67544_308218"
"14206","312678","214899","214899_312678"
"14207","289728","381633","381633_289728"
"14208","362593","230737","230737_362593"
"14209","290556","30877","30877_290556"
"14210","305614","20742","20742_305614"
"14211","292027","23837","23837_292027"
"14212","303205","109342","109342_303205"
"14213","500577","329977","329977_500577"
"14214","362160","13046","13046_362160"
"14215","314740","380654","380654_314740"
"14216","294606","68675","68675_294606"
"14217","499537","23880","23880_499537"
"14218","292199","212448","212448_292199"
"14219","108349256","67412","67412_108349256"
"14220","310756","17454","17454_310756"
"14221","303879","106407","106407_303879"
"14222","289270","319455","319455_289270"
"14223","498130","243362","243362_498130"
"14224","363675","59045","59045_363675"
"14225","502348","170460","170460_502348"
"14226","312113","236920","236920_312113"
"14227","120098252","383436","383436_120098252"
"14228","361527","18807","18807_361527"
"14229","293150","56018","56018_293150"
"14230","291699","170459","170459_291699"
"14231","296128","99138","99138_296128"
"14232","500552","97130","97130_500552"
"14233","317420","279561","279561_317420"
"14234","246768","73739","73739_246768"
"14235","311324","214240","214240_311324"
"14236","367112","208982","208982_367112"
"14237","108348225","226844","226844_108348225"
"14238","314352","20338","20338_314352"
"14239","288691","333050","333050_288691"
"14240","301665","78586","78586_301665"
"14241","64157","69219","69219_64157"
"14242","24565","17250","17250_24565"
"14243","170924","239273","239273_170924"
"14244","83817","11423","11423_83817"
"14245","312046","27214","27214_312046"
"14246","81505","13732","13732_81505"
"14247","361430","234839","234839_361430"
"14248","100910143","433931","433931_100910143"
"14249","294961","72413","72413_294961"
"14250","29747","16533","16533_29747"
"14251","296293","12396","12396_296293"
"14252","304827","240776","240776_304827"
"14253","361710","20469","20469_361710"
"14254","291847","244608","244608_291847"
"14255","300663","270150","270150_300663"
"14256","310315","51938","51938_310315"
"14257","300445","19089","19089_300445"
"14258","287867","207607","207607_287867"
"14259","289716","66717","66717_289716"
"14260","361696","58988","58988_361696"
"14261","298095","70052","70052_298095"
"14262","311115","68795","68795_311115"
"14263","100270669","66353","66353_100270669"
"14264","140656","117586","117586_140656"
"14265","171553","215493","215493_171553"
"14266","63888","239559","239559_63888"
"14267","685758","333424","333424_685758"
"14268","289797","268379","268379_289797"
"14269","293442","320631","320631_293442"
"14270","287112","381072","381072_287112"
"14271","84356","26874","26874_84356"
"14272","313917","57742","57742_313917"
"14273","311720","241850","241850_311720"
"14274","316122","67469","67469_316122"
"14275","690470","381411","381411_690470"
"14276","140473","59289","59289_140473"
"14277","170570","74156","74156_170570"
"14278","252898","93732","93732_252898"
"14279","56780","56318","56318_56780"
"14280","308569","100503991","100503991_308569"
"14281","500316","54137","54137_500316"
"14282","60353","11451","11451_60353"
"14283","246263","233799","233799_246263"
"14284","353317","233801","233801_353317"
"14285","361637","272428","272428_361637"
"14286","294732","238880","238880_294732"
"14287","102552318","102636989","102636989_102552318"
"14288","25365","11468","11468_25365"
"14289","100911682","70362","70362_100911682"
"14290","316000","67722","67722_316000"
"14291","298017","11470","11470_298017"
"14292","313183","11471","11471_313183"
"14293","314659","69481","69481_314659"
"14294","294010","54130","54130_294010"
"14295","302796","73360","73360_302796"
"14296","298671","73353","73353_298671"
"14297","365763","76652","76652_365763"
"14298","245921","269275","269275_245921"
"14299","57029","13524","13524_57029"
"14300","56777","280668","280668_56777"
"14301","100360238","280667","280667_100360238"
"14302","56806","11495","11495_56806"
"14303","290774","13526","13526_290774"
"14304","690547","71078","71078_690547"
"14305","361170","353188","353188_361170"
"14306","57021","11497","11497_57021"
"14307","498654","11499","11499_498654"
"14308","309837","237360","237360_309837"
"14309","306664","271127","271127_306664"
"14310","361332","240322","240322_361332"
"14311","66015","240913","240913_66015"
"14312","304135","23794","23794_304135"
"14313","315879","108153","108153_315879"
"14314","362539","77739","77739_362539"
"14315","59320","271639","271639_59320"
"14316","54223","104110","104110_54223"
"14317","450235","52614","52614_450235"
"14318","100361007","246747","246747_100361007"
"14319","361594","68048","68048_361594"
"14320","282708","280662","280662_282708"
"14321","24177","11576","11576_24177"
"14322","308724","244071","244071_308724"
"14323","500076","76223","76223_500076"
"14324","81722","11596","11596_81722"
"14325","311821","67512","67512_311821"
"14326","305577","268390","268390_305577"
"14327","293522","170812","170812_293522"
"14328","29427","11629","11629_29427"
"14329","303786","72168","72168_303786"
"14330","304987","383619","383619_304987"
"14331","100362606","320722","320722_100362606"
"14332","312720","11642","11642_312720"
"14333","79254","11643","11643_79254"
"14334","171026","238276","238276_171026"
"14335","116633","56399","56399_116633"
"14336","498789","70861","70861_498789"
"14337","191574","105387","105387_191574"
"14338","291283","77337","77337_291283"
"14339","171516","105349","105349_171516"
"14340","192242","208665","208665_192242"
"14341","307091","56043","56043_307091"
"14342","24186","11657","11657_24186"
"14343","134484828","26358","26358_134484828"
"14344","24188","11668","11668_24188"
"14345","298079","72535","72535_298079"
"14346","316017","235633","235633_316017"
"14347","25376","11698","11698_25376"
"14348","29160","11704","11704_29160"
"14349","29530","110542","110542_29530"
"14350","300186","105827","105827_300186"
"14351","307526","225339","225339_307526"
"14352","689404","71421","71421_689404"
"14353","304317","231842","231842_304317"
"14354","360650","13929","13929_360650"
"14355","289521","81702","81702_289521"
"14356","316330","78321","78321_316330"
"14357","100359720","625662","625662_100359720"
"14358","295283","545554","545554_295283"
"14359","365881","213121","213121_365881"
"14360","293117","73845","73845_293117"
"14361","689907","66729","66729_689907"
"14362","691770","383787","383787_691770"
"14363","501105","100043332","100043332_501105"
"14364","502733","75196","75196_502733"
"14365","100361272","242037","242037_100361272"
"14366","299714","320091","320091_299714"
"14367","498622","26359","26359_498622"
"14368","155423","11750","11750_155423"
"14369","306283","11752","11752_306283"
"14370","498757","27052","27052_498757"
"14371","81637","11772","11772_81637"
"14372","308777","11775","11775_308777"
"14373","302290","11777","11777_302290"
"14374","689616","494504","494504_689616"
"14375","365872","226548","226548_365872"
"14376","140638","66113","66113_140638"
"14377","25383","11810","11810_25383"
"14378","315137","80287","80287_315137"
"14379","498251","71281","71281_498251"
"14380","499264","171504","171504_499264"
"14381","24207","11814","11814_24207"
"14382","680551","11425","11425_680551"
"14383","304603","28194","28194_304603"
"14384","25386","11827","11827_25386"
"14385","25241","11830","11830_25241"
"14386","29170","11831","11831_29170"
"14387","54323","11838","11838_54323"
"14388","79120","11843","11843_79120"
"14389","307459","71302","71302_307459"
"14390","296323","545481","545481_296323"
"14391","100363276","11856","11856_100363276"
"14392","300115","73167","73167_300115"
"14393","310460","622434","622434_310460"
"14394","685394","381142","381142_685394"
"14395","294301","67645","67645_294301"
"14396","301579","78795","78795_301579"
"14397","100359678","100503043","100503043_100359678"
"14398","102552920","494468","494468_102552920"
"14399","317405","245607","245607_317405"
"14400","317407","70237","70237_317407"
"14401","363496","278097","278097_363496"
"14402","361032","67419","67419_361032"
"14403","293019","66412","66412_293019"
"14404","680452","76920","76920_680452"
"14405","305235","109979","109979_305235"
"14406","362572","11876","11876_362572"
"14407","687364","66772","66772_687364"
"14408","299687","67341","67341_299687"
"14409","363991","226439","226439_363991"
"14410","63866","58170","58170_63866"
"14411","100361323","56079","56079_100361323"
"14412","307555","211961","211961_307555"
"14413","171028","192113","192113_171028"
"14414","288026","224079","224079_288026"
"14415","303856","268878","268878_303856"
"14416","29132","27222","27222_29132"
"14417","171496","69047","69047_171496"
"14418","24216","11944","11944_24216"
"14419","24217","11945","11945_24217"
"14420","171082","67942","67942_171082"
"14421","296981","140494","140494_296981"
"14422","297932","242341","242341_297932"
"14423","312488","110935","110935_312488"
"14424","368044","66237","66237_368044"
"14425","289407","338375","338375_289407"
"14426","84011","11981","11981_84011"
"14427","361015","246103","246103_361015"
"14428","100192313","382423","382423_100192313"
"14429","689656","69885","69885_689656"
"14430","679520","245533","245533_679520"
"14431","302425","245532","245532_302425"
"14432","308444","26362","26362_308444"
"14433","366473","242669","242669_366473"
"14434","310508","26879","26879_310508"
"14435","288752","231727","231727_288752"
"14436","292325","272411","272411_292325"
"14437","29725","12012","12012_29725"
"14438","116502","12018","12018_116502"
"14439","296198","403171","403171_296198"
"14440","365948","242248","242248_365948"
"14441","309178","74481","74481_309178"
"14442","303970","70508","70508_303970"
"14443","246755","76960","76960_246755"
"14444","65036","12038","12038_65036"
"14445","500348","66813","66813_500348"
"14446","295337","229672","229672_295337"
"14447","60434","12050","12050_60434"
"14448","293514","12055","12055_293514"
"14449","681008","666938","666938_681008"
"14450","314847","382427","382427_314847"
"14451","363498","12069","12069_363498"
"14452","117089","12070","12070_117089"
"14453","25394","12075","12075_25394"
"14454","114496","12124","12124_114496"
"14455","367786","12169","12169_367786"
"14456","501143","75388","75388_501143"
"14457","311559","67135","67135_311559"
"14458","246238","18843","18843_246238"
"14459","50585","19194","19194_50585"
"14460","690402","73388","73388_690402"
"14461","499926","228801","228801_499926"
"14462","296290","66557","66557_296290"
"14463","499924","378700","378700_499924"
"14464","499925","381399","381399_499925"
